Time,cX001,cX002,cX003,cX004,cX005,cX006,cX007,cX008,cX009,cX010,cX011,cX012,cX013,cX014,cX015,cX016,cX017,cX018,cX019,cX020
1375.161,0.22,,,0.02,,,0.09,0.36,,-0.32,0.39,-0.48,,,,,-0.26,,,0.15
1375.196,0.22,,,0.02,,,0.1,0.36,,-0.33,0.39,-0.48,,,,,-0.26,,,0.15
1375.231,0.22,,,0.01,,,0.1,0.36,,-0.32,0.39,-0.48,,,,,-0.25,,,0.15
1375.266,0.22,,,0.01,,,0.1,0.36,,-0.32,0.39,-0.48,,,,,-0.25,,,0.15
1375.301,0.22,,,0.02,,,0.1,0.36,,-0.33,0.39,-0.48,,,,,-0.25,,,0.15
1375.336,0.22,,,0.02,,,0.1,0.36,,-0.32,0.39,-0.48,,,,,-0.25,,,0.15
1375.371,0.22,,,0.02,,,0.1,0.36,,-0.32,0.39,-0.48,,,,,-0.25,,,0.15
1375.406,0.22,,,0.02,,,0.1,0.36,,-0.32,0.39,-0.48,,,,,-0.26,,,0.15
1375.441,0.23,,,0.02,,,0.1,0.36,,-0.33,0.39,-0.48,,,,,-0.26,,,0.15
1375.476,0.23,,,0.02,,,0.1,0.36,,-0.33,0.39,-0.48,,,,,-0.26,,,0.15
1375.511,0.22,,,0.01,,,0.1,0.36,,-0.33,0.39,-0.48,,,,,-0.26,,,0.15
1375.546,0.22,,,0.02,,,0.09,0.36,,-0.33,0.39,-0.48,,,,,-0.25,,,0.15
1375.581,0.22,,,0.02,,,0.09,0.36,,-0.33,0.39,-0.48,,,,,-0.25,,,0.15
1375.616,0.22,,,0.01,,,0.09,0.36,,-0.33,0.39,-0.48,,,,,-0.26,,,0.15
1375.651,0.22,,,0.02,,,0.1,0.36,,-0.32,0.39,-0.48,,,,,-0.25,,,0.15
1375.686,0.22,,,0.02,,,0.1,0.36,,-0.32,0.39,-0.48,,,,,-0.25,,,0.15
1375.721,0.23,,,0.02,,,0.1,0.36,,-0.32,0.39,-0.48,,,,,-0.26,,,0.15
1375.756,0.22,,,0.01,,,0.1,0.36,,-0.33,0.39,-0.48,,,,,-0.26,,,0.15
1375.791,0.22,,,0.01,,,0.1,0.36,,-0.33,0.39,-0.48,,,,,-0.26,,,0.15
1375.826,0.22,,,0.02,,,0.1,0.36,,-0.32,0.39,-0.48,,,,,-0.25,,,0.15
1375.861,0.22,,,0.02,,,0.1,0.36,,-0.32,0.39,-0.48,,,,,-0.26,,,0.15
1375.896,0.22,,,0.02,,,0.1,0.36,,-0.32,0.39,-0.48,,,,,-0.26,,,0.15
1375.931,0.22,,,0.01,,,0.09,0.36,,-0.32,0.39,-0.48,,,,,-0.26,,,0.15
1375.966,0.23,,,0.02,,,0.09,0.36,,-0.33,0.39,-0.48,,,,,-0.26,,,0.15
1376.001,0.23,,,0.02,,,0.09,0.36,,-0.33,0.39,-0.48,,,,,-0.26,,,0.15
1376.036,0.22,,,0.02,,,0.1,0.36,,-0.32,0.39,-0.48,,,,,-0.25,,,0.15
1376.071,0.22,,,0.02,,,0.09,0.36,,-0.32,0.39,-0.48,,,,,-0.26,,,0.15
1376.106,0.22,,,0.02,,,0.09,0.36,,-0.32,0.39,-0.48,,,,,-0.26,,,0.15
1376.141,0.22,,,0.02,,,0.09,0.36,,-0.33,0.39,-0.48,,,,,-0.26,,,0.15
1376.176,0.22,,,0.02,,,0.1,0.36,,-0.32,0.39,-0.48,,,,,-0.26,,,0.15
1376.211,0.22,,,0.02,,,0.1,0.36,,-0.32,0.39,-0.48,,,,,-0.26,,,0.15
1376.246,0.22,,,0.02,,,0.09,0.36,,-0.32,0.39,-0.48,,,,,-0.25,,,0.15
1376.281,0.22,,,0.02,,,0.1,0.36,,-0.32,0.39,-0.48,,,,,-0.26,,,0.15
1376.316,0.22,,,0.02,,,0.09,0.36,,-0.32,0.39,-0.48,,,,,-0.26,,,0.15
1376.351,0.22,,,0.02,,,0.09,0.36,,-0.32,0.39,-0.48,,,,,-0.26,,,0.15
1376.386,0.22,,,0.01,,,0.1,0.36,,-0.32,0.39,-0.48,,,,,-0.26,,,0.15
1376.421,0.22,,,0.02,,,0.1,0.36,,-0.32,0.39,-0.48,,,,,-0.26,,,0.15
1376.456,0.22,,,0.02,,,0.1,0.36,,-0.32,0.39,-0.48,,,,,-0.26,,,0.15
1376.491,0.22,,,0.02,,,0.1,0.36,,-0.32,0.39,-0.48,,,,,-0.25,,,0.15
1376.526,0.22,,,0.01,,,0.09,0.36,,-0.32,0.39,-0.48,,,,,-0.26,,,0.15
1376.561,0.22,,,0.01,,,0.09,0.36,,-0.32,0.39,-0.48,,,,,-0.26,,,0.15
1376.596,0.22,,,0.01,,,0.1,0.36,,-0.32,0.39,-0.48,,,,,-0.25,,,0.15
1376.631,0.22,,0.55,0.02,,,0.1,0.36,,-0.32,0.39,-0.48,,,,,-0.26,,,0.15
1376.666,0.22,,0.55,0.02,,,0.1,0.36,,-0.32,0.39,-0.48,,,,,-0.26,,,0.15
1376.701,0.22,,,0.02,,,0.1,0.36,,-0.32,0.39,-0.48,,,,,-0.26,,,0.15
1376.736,0.22,,0.55,0.02,,,0.09,0.36,,-0.33,0.39,-0.48,,,,,-0.25,,,0.15
1376.771,0.22,,0.55,0.02,,,0.09,0.36,,-0.33,0.39,-0.48,,,,,-0.25,,,0.15
1376.806,0.22,,,0.01,,,0.1,0.36,,-0.32,0.39,-0.48,,,,,-0.26,,,0.15
1376.841,0.22,,,0.02,,,0.09,0.36,,-0.32,0.39,-0.48,,,,,-0.26,,,0.15
1376.876,0.22,,,0.02,,,0.09,0.36,,-0.32,0.39,-0.48,,,,,-0.26,,,0.15
1376.911,0.22,,,0.02,,,0.1,0.36,,-0.33,0.39,-0.48,,,,,-0.26,,,0.15
1376.946,0.22,,,0.02,,,0.1,0.36,,-0.33,0.39,-0.48,,,,,-0.26,,,0.15
1376.981,0.22,,,0.02,,,0.1,0.36,,-0.33,0.39,-0.48,,,,,-0.26,,,0.15
1377.016,0.22,,,0.02,,,0.1,0.36,,-0.32,0.39,-0.48,,,,,-0.26,,,0.15
1377.051,0.22,,,0.02,,,0.09,0.36,,-0.33,0.39,-0.48,,,,,-0.26,,,0.15
1377.086,0.22,,,0.02,,,0.09,0.36,,-0.33,0.39,-0.48,,,,,-0.26,,,0.15
1377.121,0.22,,,0.01,,,0.09,0.36,,-0.32,0.39,-0.48,,,,,-0.26,,,0.15
1377.156,0.22,,0.48,0.01,,,0.09,0.36,,-0.33,0.39,-0.47,,,,,-0.25,,,0.15
1377.191,0.22,,0.48,0.01,,,0.09,0.36,,-0.33,0.39,-0.47,,,,,-0.25,,,0.15
1377.226,0.22,,,0.02,,,0.1,0.36,,-0.32,0.39,-0.48,,,,,-0.26,,,0.15
1377.261,0.22,,,0.02,,,0.1,0.36,,-0.32,0.39,-0.48,,,,,-0.26,,,0.15
1377.296,0.22,,,0.02,,,0.1,0.36,,-0.32,0.39,-0.48,,,,,-0.26,,,0.15
1377.331,0.22,,,0.02,,,0.09,0.37,,-0.32,0.39,-0.48,,,,,-0.25,,,0.15
1377.366,0.23,,0.55,0.02,,,0.09,0.37,,-0.32,0.39,-0.48,,,,,-0.26,,,0.15
1377.401,0.23,,0.55,0.02,,,0.09,0.37,,-0.32,0.39,-0.48,,,,,-0.26,,,0.15
1377.436,0.22,,0.5,0.02,,,0.1,0.37,,-0.32,0.39,-0.48,,,,,-0.26,,,0.15
1377.471,0.23,,,0.02,,,0.09,0.37,,-0.33,0.39,-0.48,,,,,-0.26,,,0.15
1377.506,0.22,,,0.02,,,0.1,0.37,,-0.32,0.39,-0.48,,,,,-0.26,,,0.15
1377.541,0.22,,,0.02,,,0.1,0.37,,-0.32,0.39,-0.48,,,,,-0.26,,,0.15
1377.576,0.22,,,0.02,,,0.1,0.36,,-0.32,0.39,-0.48,,,,,-0.26,,,0.15
1377.611,0.22,,,0.01,,,0.1,0.36,,-0.32,0.39,-0.48,,,,,-0.26,,,0.15
1377.646,0.22,,,0.01,,,0.1,0.36,,-0.32,0.39,-0.48,,,,,-0.26,,,0.15
1377.681,0.22,,,0.02,,,0.1,0.36,,-0.32,0.39,-0.48,,,,,-0.26,,,0.15
1377.716,0.22,,,0.02,,,0.1,0.35,,-0.32,0.39,-0.48,,,,,-0.26,,,0.15
1377.751,0.22,,,0.02,,,0.1,0.35,,-0.32,0.39,-0.48,,,,,-0.26,,,0.15
1377.786,0.22,,,0.02,,,0.1,0.34,,-0.32,0.39,-0.48,,,,,-0.26,,,0.15
1377.821,0.22,,,0.01,,,0.1,0.34,,-0.32,0.39,-0.48,,,,,-0.26,,,0.15
1377.856,0.22,,,0.01,,,0.1,0.34,,-0.32,0.39,-0.48,,,,,-0.26,,,0.15
1377.891,0.23,,,0.02,,,0.1,0.34,,-0.32,0.39,-0.48,,,,,-0.26,,,0.15
1377.926,0.22,,,0.02,,,0.1,0.33,,-0.32,0.39,-0.48,,,,,-0.26,,,0.15
1377.961,0.22,,,0.02,,,0.1,0.33,,-0.32,0.39,-0.48,,,,,-0.26,,,0.15
1377.996,0.22,,,0.02,,,0.1,0.34,,-0.33,0.39,-0.48,,,,,-0.26,,,0.15
1378.031,0.23,,,0.01,,,0.1,0.31,,-0.32,0.39,-0.48,,,,,-0.26,,,0.15
1378.066,0.23,,,0.01,,,0.1,0.31,,-0.32,0.39,-0.48,,,,,-0.26,,,0.15
1378.101,0.22,,,0.02,,,0.1,0.29,,-0.32,0.39,-0.48,,,,,-0.26,,,0.15
1378.136,0.22,,,0.02,,,0.1,0.28,,-0.32,0.39,-0.48,,,,,-0.26,,,0.15
1378.171,0.22,,,0.02,,,0.1,0.28,,-0.32,0.39,-0.48,,,,,-0.26,,,0.15
1378.206,0.22,,,0.02,,,0.09,0.27,,-0.33,0.39,-0.48,,,,,-0.26,,,0.15
1378.241,0.22,,,0.02,,,0.09,0.27,,-0.32,0.39,-0.48,,,,,-0.26,,,0.15
1378.276,0.22,,,0.02,,,0.09,0.27,,-0.32,0.39,-0.48,,,,,-0.26,,,0.15
1378.311,0.22,,,0.02,,,0.1,0.26,,-0.33,0.39,-0.48,,,,,-0.26,,,0.15
1378.346,0.22,,0.5,0.01,,,0.09,0.25,,-0.32,0.39,-0.48,,,,,-0.25,,,0.15
1378.381,0.22,,0.5,0.01,,,0.09,0.25,,-0.32,0.39,-0.48,,,,,-0.25,,,0.15
1378.416,0.22,,,0.01,,,0.09,0.24,,-0.32,0.39,-0.48,,,,,-0.26,,,0.15
1378.451,0.22,,,0.02,,,0.09,0.24,,-0.33,0.39,-0.48,,,,,-0.25,,,0.15
1378.486,0.22,,,0.02,,,0.09,0.24,,-0.33,0.39,-0.48,,,,,-0.25,,,0.15
1378.521,0.22,,,0.02,,,0.1,0.24,,-0.32,0.39,-0.48,,,,,-0.26,,,0.15
1378.556,0.22,,,0.01,,,0.1,0.24,,-0.32,0.39,-0.48,,,,,-0.26,,,0.15
1378.591,0.22,,,0.01,,,0.1,0.24,,-0.32,0.39,-0.48,,,,,-0.26,,,0.15
1378.626,0.22,,,0.02,,,0.1,0.25,,-0.32,0.39,-0.48,,,,,-0.26,,,0.15
1378.661,0.22,,,0.02,,,0.09,0.24,,-0.32,0.39,-0.48,,,,,-0.26,,,0.15
1378.696,0.22,,,0.02,,,0.09,0.24,,-0.32,0.39,-0.48,,,,,-0.26,,,0.15
1378.731,0.22,,,0.02,,,0.09,0.24,,-0.32,0.39,-0.48,,,,,-0.26,,,0.15
1378.766,0.22,,,0.02,,,0.1,0.24,,-0.32,0.39,-0.48,,,,,-0.25,,,0.15
1378.801,0.22,,,0.02,,,0.1,0.24,,-0.32,0.39,-0.48,,,,,-0.25,,,0.15
1378.836,0.22,,,0.02,,,0.1,0.23,,-0.32,0.39,-0.48,,,,,-0.26,,,0.15
1378.871,0.22,,,0.02,,,0.1,0.24,,-0.32,0.39,-0.48,,,,,-0.26,,,0.15
1378.906,0.22,,,0.02,,,0.1,0.24,,-0.32,0.39,-0.48,,,,,-0.26,,,0.15
1378.941,0.23,,,0.02,,,0.09,0.24,,-0.32,0.39,-0.48,,,,,-0.25,,,0.15
1378.976,0.22,,,0.02,,,0.09,0.24,,-0.32,0.39,-0.48,,,,,-0.26,,,0.15
1379.011,0.22,,,0.02,,,0.09,0.24,,-0.32,0.39,-0.48,,,,,-0.26,,,0.15
1379.046,0.22,,,0.01,,,0.09,0.23,,-0.32,0.39,-0.48,,,,,-0.26,,,0.15
1379.081,0.22,,,0.02,,,0.09,0.23,,-0.32,0.39,-0.48,,,,,-0.26,,,0.15
1379.116,0.22,,,0.02,,,0.09,0.23,,-0.32,0.39,-0.48,,,,,-0.26,,,0.15
1379.151,0.22,,,0.02,,,0.09,0.23,,-0.32,0.39,-0.48,,,,,-0.26,,,0.15
1379.186,0.22,,0.55,0.02,,,0.09,0.24,,-0.32,0.39,-0.48,,,,,-0.25,,,0.15
1379.221,0.22,,0.55,0.02,,,0.09,0.24,,-0.32,0.39,-0.48,,,,,-0.25,,,0.15
1379.256,0.22,,,0.02,,,0.1,0.24,,-0.32,0.39,-0.48,,,,,-0.26,,,0.15
1379.291,0.22,,,0.02,,,0.1,0.24,,-0.32,0.39,-0.48,,,,,-0.26,,,0.15
1379.326,0.22,,,0.02,,,0.1,0.24,,-0.32,0.39,-0.48,,,,,-0.26,,,0.15
1379.361,0.22,,,0.02,,,0.1,0.23,,-0.32,0.39,-0.48,,,,,-0.25,,,0.15
1379.396,0.23,,,0.02,,,0.1,0.23,,-0.32,0.39,-0.48,,,,,-0.26,,,0.15
1379.43,0.23,,,0.02,,,0.1,0.23,,-0.32,0.39,-0.48,,,,,-0.26,,,0.15
1379.465,0.22,,0.53,0.02,,,0.1,0.24,,-0.32,0.39,-0.48,,,,,-0.26,,,0.15
1379.5,0.22,,,0.02,,,0.09,0.23,,-0.32,0.39,-0.48,,,,,-0.26,,,0.15
1379.535,0.22,,,0.02,,,0.09,0.23,,-0.32,0.39,-0.48,,,,,-0.26,,,0.15
1379.57,0.22,,,0.02,,,0.09,0.23,,-0.32,0.39,-0.48,,,,,-0.26,,,0.15
1379.605,0.22,,0.48,0.02,,,0.1,0.24,,-0.32,0.39,-0.48,,,,,-0.26,,,0.15
1379.64,0.22,,0.48,0.02,,,0.1,0.24,,-0.32,0.39,-0.48,,,,,-0.26,,,0.15
1379.675,0.22,,,0.02,,,0.1,0.24,,-0.32,0.39,-0.48,,,,,-0.26,,,0.15
1379.71,0.22,,,0.02,,,0.1,0.24,,-0.32,0.39,-0.48,,,,,-0.25,,,0.15
1379.745,0.22,,,0.02,,,0.1,0.24,,-0.32,0.39,-0.48,,,,,-0.25,,,0.15
1379.78,0.22,,,0.02,,,0.1,0.23,,-0.33,0.39,-0.48,,,,,-0.26,,,0.15
1379.815,0.22,,0.52,0.01,,,0.1,0.23,,-0.32,0.39,-0.48,,,,,-0.26,,,0.15
1379.85,0.22,,0.52,0.01,,,0.1,0.23,,-0.32,0.39,-0.48,,,,,-0.26,,,0.15
1379.885,0.22,,,0.02,,,0.09,0.24,,-0.32,0.39,-0.48,,,,,-0.26,,,0.15
1379.92,0.22,,,0.02,,,0.1,0.24,,-0.32,0.39,-0.48,,,,,-0.26,,,0.15
1379.955,0.22,,,0.02,,,0.1,0.24,,-0.32,0.39,-0.48,,,,,-0.26,,,0.15
1379.99,0.22,,,0.02,,,0.1,0.24,,-0.33,0.39,-0.48,,,,,-0.25,,,0.15
1380.025,0.22,,,0.02,,,0.09,0.23,,-0.32,0.39,-0.48,,,,,-0.26,,,0.15
1380.06,0.22,,,0.02,,,0.09,0.23,,-0.32,0.39,-0.48,,,,,-0.26,,,0.15
1380.095,0.22,,,0.02,,,0.09,0.24,,-0.32,0.39,-0.48,,,,,-0.25,,,0.15
1380.13,0.22,,0.48,0.02,,,0.1,0.24,,-0.32,0.39,-0.48,,,,,-0.25,,,0.15
1380.165,0.22,,0.48,0.02,,,0.1,0.24,,-0.32,0.39,-0.48,,,,,-0.25,,,0.15
1380.2,0.22,,,0.02,,,0.1,0.24,,-0.32,0.39,-0.48,,,,,-0.26,,,0.15
1380.235,0.22,,,0.01,,,0.1,0.24,,-0.32,0.39,-0.48,,,,,-0.26,,,0.15
1380.27,0.22,,,0.01,,,0.1,0.24,,-0.32,0.39,-0.48,,,,,-0.26,,,0.15
1380.305,0.22,,,0.02,,,0.1,0.24,,-0.32,0.39,-0.48,,,,,-0.26,,,0.15
1380.34,0.22,,,0.02,,,0.09,0.24,,-0.32,0.39,-0.48,,,,,-0.26,,,0.15
1380.375,0.22,,,0.02,,,0.09,0.24,,-0.32,0.39,-0.48,,,,,-0.26,,,0.15
1380.41,0.22,,0.53,0.02,,,0.1,0.24,,-0.33,0.39,-0.48,,,,,-0.25,,,0.15
1380.445,0.22,,,0.02,,,0.1,0.24,,-0.32,0.39,-0.48,,,,,-0.26,,,0.15
1380.48,0.22,,,0.02,,,0.1,0.24,,-0.32,0.39,-0.48,,,,,-0.26,,,0.15
1380.515,0.22,,,0.02,,,0.1,0.24,,-0.32,0.39,-0.48,,,,,-0.26,,,0.15
1380.55,0.22,,,0.02,,,0.1,0.24,,-0.32,0.39,-0.48,,,,,-0.25,,,0.15
1380.585,0.22,,,0.02,,,0.1,0.24,,-0.32,0.39,-0.48,,,,,-0.25,,,0.15
1380.62,0.22,,,0.01,,,0.1,0.24,,-0.32,0.39,-0.48,,,,,-0.25,,,0.15
1380.655,0.22,,,0.02,,,0.09,0.24,,-0.32,0.39,-0.48,,,,,-0.25,,,0.15
1380.69,0.22,,,0.02,,,0.09,0.24,,-0.32,0.39,-0.48,,,,,-0.25,,,0.15
1380.725,0.22,,,0.02,,,0.1,0.24,,-0.32,0.39,-0.48,,,,,-0.26,,,0.15
1380.76,0.22,,,0.02,,,0.1,0.24,,-0.32,0.39,-0.48,,,,,-0.25,,,0.15
1380.795,0.22,,,0.02,,,0.1,0.24,,-0.32,0.39,-0.48,,,,,-0.25,,,0.15
1380.83,0.22,,,0.02,,,0.1,0.24,,-0.32,0.39,-0.48,,,,,-0.25,,,0.15
1380.865,0.22,,,0.02,,,0.09,0.24,,-0.32,0.39,-0.48,,,,,-0.25,,,0.15
1380.9,0.22,,,0.02,,,0.09,0.24,,-0.32,0.39,-0.48,,,,,-0.25,,,0.15
1380.935,0.22,,,0.02,,,0.1,0.24,,-0.33,0.39,-0.48,,,,,-0.26,,,0.15
1380.97,0.22,,,0.02,,,0.09,0.23,,-0.32,0.39,-0.48,,,,,-0.25,,,0.15
1381.005,0.22,,,0.02,,,0.1,0.24,,-0.32,0.39,-0.48,,,,,-0.26,,,0.15
1381.04,0.22,,,0.02,,,0.1,0.24,,-0.32,0.39,-0.48,,,,,-0.26,,,0.15
1381.075,0.22,,,0.02,,,0.1,0.24,,-0.33,0.39,-0.48,,,,,-0.26,,,0.15
1381.11,0.22,,,0.01,,,0.09,0.24,,-0.32,0.39,-0.48,,,,,-0.26,,,0.15
1381.145,0.22,,,0.01,,,0.09,0.24,,-0.32,0.39,-0.48,,,,,-0.26,,,0.15
1381.18,0.22,,,0.02,,,0.1,0.24,,-0.32,0.39,-0.48,,,,,-0.26,,,0.15
1381.215,0.22,,,0.02,,,0.09,0.24,,-0.32,0.39,-0.48,,,,,-0.26,,,0.15
1381.25,0.22,,,0.02,,,0.09,0.24,,-0.32,0.39,-0.48,,,,,-0.26,,,0.15
1381.285,0.22,,,0.01,,,0.1,0.24,,-0.32,0.39,-0.48,,,,,-0.25,,,0.15
1381.32,0.22,,,0.02,,,0.1,0.24,,-0.32,0.39,-0.48,,,,,-0.26,,,0.15
1381.355,0.22,,,0.02,,,0.1,0.24,,-0.32,0.39,-0.48,,,,,-0.26,,,0.15
1381.39,0.23,,,0.01,,,0.09,0.24,,-0.32,0.39,-0.48,,,,,-0.26,,,0.15
1381.425,0.22,,,0.02,,,0.09,0.24,,-0.32,0.39,-0.48,,,,,-0.26,,,0.15
1381.46,0.22,,,0.02,,,0.09,0.24,,-0.32,0.39,-0.48,,,,,-0.26,,,0.15
1381.495,0.22,,,0.01,,,0.1,0.24,,-0.32,0.39,-0.48,,,,,-0.26,,,0.15
1381.53,0.23,,,0.02,,,0.1,0.24,,-0.33,0.39,-0.48,,,,,-0.25,,,0.15
1381.565,0.23,,,0.02,,,0.1,0.24,,-0.33,0.39,-0.48,,,,,-0.25,,,0.15
1381.6,0.22,,,0.02,,,0.1,0.24,,-0.32,0.39,-0.48,,,,,-0.25,,,0.15
1381.635,0.22,,,0.02,,,0.1,0.24,,-0.32,0.39,-0.48,,,,,-0.25,,,0.15
1381.67,0.22,,,0.02,,,0.1,0.24,,-0.32,0.39,-0.48,,,,,-0.25,,,0.15
1381.705,0.22,,,0.02,,,0.1,0.24,,-0.32,0.39,-0.48,,,,,-0.25,,,0.15
1381.74,0.22,,,0.02,,,0.1,0.24,,-0.32,0.39,-0.48,,,,,-0.26,,,0.15
1381.775,0.22,,,0.02,,,0.1,0.24,,-0.32,0.39,-0.48,,,,,-0.26,,,0.15
1381.81,0.23,,0.52,0.02,,,0.1,0.23,,-0.33,0.39,-0.48,,,,,-0.25,,,0.15
1381.845,0.22,,,0.02,,,0.1,0.24,,-0.32,0.39,-0.48,,,,,-0.25,,,0.15
1381.88,0.22,,,0.02,,,0.1,0.24,,-0.32,0.39,-0.48,,,,,-0.25,,,0.15
1381.915,0.23,,,0.01,,,0.1,0.24,,-0.32,0.39,-0.48,,,,,-0.26,,,0.15
1381.95,0.22,,,0.02,,,0.1,0.24,,-0.33,0.39,-0.48,,,,,-0.26,,,0.15
1381.985,0.22,,,0.02,,,0.1,0.24,,-0.33,0.39,-0.48,,,,,-0.26,,,0.15
1382.02,0.22,,,0.02,,,0.1,0.23,,-0.32,0.39,-0.48,,,,,-0.26,,,0.15
1382.055,0.22,,,0.02,,,0.1,0.24,,-0.32,0.39,-0.48,,,,,-0.26,,,0.15
1382.09,0.22,,,0.02,,,0.1,0.24,,-0.32,0.39,-0.48,,,,,-0.26,,,0.15
1382.125,0.22,,,0.02,,,0.1,0.24,,-0.32,0.39,-0.48,,,,,-0.26,,,0.15
1382.16,0.22,,,0.02,,,0.1,0.24,,-0.32,0.39,-0.48,,,,,-0.25,,,0.15
1382.195,0.22,,,0.02,,,0.1,0.24,,-0.32,0.39,-0.48,,,,,-0.25,,,0.15
1382.23,0.23,,,0.02,,,0.09,0.24,,-0.32,0.39,-0.48,,,,,-0.26,,,0.15
1382.265,0.22,,0.55,0.02,,,0.1,0.24,,-0.32,0.39,-0.48,,,,,-0.26,,,0.15
1382.3,0.22,,0.55,0.02,,,0.1,0.24,,-0.32,0.39,-0.48,,,,,-0.26,,,0.15
1382.335,0.22,,0.52,0.02,,,0.1,0.24,,-0.32,0.39,-0.48,,,,,-0.25,,,0.15
1382.37,0.22,,,0.02,,,0.09,0.24,,-0.32,0.39,-0.48,,,,,-0.26,,,0.15
1382.405,0.22,,,0.02,,,0.09,0.24,,-0.32,0.39,-0.48,,,,,-0.26,,,0.15
1382.44,0.22,,,0.02,,,0.09,0.24,,-0.33,0.39,-0.48,,,,,-0.25,,,0.15
1382.475,0.22,,,0.02,,,0.1,0.24,,-0.32,0.39,-0.48,,,,,-0.26,,,0.15
1382.51,0.22,,,0.02,,,0.1,0.24,,-0.32,0.39,-0.48,,,,,-0.26,,,0.15
1382.545,0.23,,,0.02,,,0.1,0.24,,-0.32,0.39,-0.48,,,,,-0.26,,,0.15
1382.58,0.22,,,0.02,,,0.09,0.24,,-0.32,0.39,-0.48,,,,,-0.26,,,0.15
1382.615,0.22,,,0.02,,,0.09,0.24,,-0.32,0.39,-0.48,,,,,-0.26,,,0.15
1382.65,0.22,,0.5,0.02,,,0.09,0.24,,-0.32,0.39,-0.48,,,,,-0.26,,,0.15
1382.685,0.22,,,0.02,,,0.1,0.23,,-0.32,0.39,-0.48,,,,,-0.26,,,0.15
1382.72,0.22,,,0.02,,,0.1,0.23,,-0.32,0.39,-0.48,,,,,-0.26,,,0.15
1382.755,0.23,,,0.01,,,0.1,0.24,,-0.32,0.39,-0.48,,,,,-0.26,,,0.15
1382.79,0.22,,0.55,0.01,,,0.1,0.24,,-0.32,0.39,-0.48,,,,,-0.26,,,0.15
1382.825,0.22,,0.55,0.01,,,0.1,0.24,,-0.32,0.39,-0.48,,,,,-0.26,,,0.15
1382.86,0.22,,,0.02,,,0.1,0.24,,-0.32,0.39,-0.48,,,,,-0.26,,,0.15
1382.895,0.22,,,0.02,,,0.09,0.24,,-0.32,0.39,-0.48,,,,,-0.26,,,0.15
1382.93,0.22,,,0.02,,,0.1,0.24,,-0.32,0.39,-0.48,,,,,-0.26,,,0.15
1382.965,0.22,,,0.02,,,0.1,0.24,,-0.32,0.39,-0.48,,,,,-0.26,,,0.15
1383.0,0.22,,0.43,0.02,,,0.1,0.24,,-0.32,0.39,-0.48,,,,,-0.26,,,0.15
1383.035,0.22,,,0.02,,,0.1,0.24,,-0.32,0.39,-0.48,,,,,-0.26,,,0.15
1383.07,0.22,,,0.02,,,0.1,0.24,,-0.32,0.39,-0.48,,,,,-0.26,,,0.15
1383.105,0.22,,,0.02,,,0.1,0.24,,-0.32,0.39,-0.48,,,,,-0.26,,,0.15
1383.14,0.22,,0.52,0.02,,,0.1,0.24,,-0.32,0.39,-0.48,,,,,-0.26,,,0.15
1383.175,0.22,,0.52,0.02,,,0.1,0.24,,-0.32,0.39,-0.48,,,,,-0.26,,,0.15
1383.21,0.22,,,0.02,,,0.1,0.23,,-0.32,0.39,-0.48,,,,,-0.26,,,0.15
1383.245,0.22,,,0.02,,,0.09,0.24,,-0.32,0.39,-0.48,,,,,-0.25,,,0.15
1383.28,0.22,,,0.02,,,0.09,0.24,,-0.32,0.39,-0.48,,,,,-0.25,,,0.15
1383.315,0.22,,,0.01,,,0.1,0.24,,-0.32,0.39,-0.48,,,,,-0.26,,,0.15
1383.35,0.22,,,0.02,,,0.1,0.24,,-0.32,0.39,-0.48,,,,,-0.25,,,0.15
1383.385,0.22,,,0.02,,,0.1,0.24,,-0.32,0.39,-0.48,,,,,-0.25,,,0.15
1383.42,0.22,,0.48,0.02,,,0.09,0.24,,-0.32,0.39,-0.48,,,,,-0.26,,,0.15
1383.455,0.22,,,0.01,,,0.1,0.24,,-0.32,0.39,-0.48,,,,,-0.26,,,0.15
1383.49,0.22,,,0.01,,,0.1,0.24,,-0.32,0.39,-0.48,,,,,-0.26,,,0.15
1383.525,0.22,,,0.02,,,0.09,0.24,,-0.32,0.39,-0.48,,,,,-0.26,,,0.15
1383.56,0.22,,,0.02,,,0.09,0.24,,-0.32,0.39,-0.48,,,,,-0.26,,,0.15
1383.595,0.22,,,0.02,,,0.09,0.24,,-0.32,0.39,-0.48,,,,,-0.26,,,0.15
1383.63,0.22,,,0.02,,,0.09,0.24,,-0.32,0.39,-0.48,,,,,-0.25,,,0.15
1383.665,0.22,,,0.02,,,0.09,0.24,,-0.32,0.39,-0.48,,,,,-0.26,,,0.15
1383.7,0.22,,,0.02,,,0.09,0.24,,-0.32,0.39,-0.48,,,,,-0.26,,,0.15
1383.735,0.22,,0.55,0.02,,,0.1,0.24,,-0.32,0.39,-0.48,,,,,-0.25,,,0.15
1383.77,0.22,,,0.02,,,0.09,0.24,,-0.32,0.39,-0.48,,,,,-0.26,,,0.15
1383.805,0.22,,,0.02,,,0.09,0.24,,-0.32,0.39,-0.48,,,,,-0.26,,,0.15
1383.84,0.22,,0.55,0.02,,,0.1,0.24,,-0.32,0.39,-0.48,,,,,-0.25,,,0.15
1383.875,0.22,,,0.02,,,0.1,0.23,,-0.32,0.39,-0.48,,,,,-0.25,,,0.15
1383.91,0.22,,,0.02,,,0.1,0.23,,-0.32,0.39,-0.48,,,,,-0.25,,,0.15
